time,value
2019-08-30 03:40:37.991,7647.525
2019-08-30 03:40:49.664,7644.68
2019-08-30 03:41:01.348,7646.576
2019-08-30 03:41:13.032,7645.628
2019-08-30 03:41:24.711,7646.5757
2019-08-30 03:41:36.390,7645.6284
2019-08-30 03:41:36.393,7645.6284
2019-08-30 03:41:48.075,7646.5757
2019-08-30 03:41:59.756,7648.4727
2019-08-30 03:42:11.437,7647.5244
2019-08-30 03:42:23.123,7647.524
2019-08-30 03:42:34.805,7646.5757
2019-08-30 03:42:46.489,7645.6284
2019-08-30 03:42:46.492,7645.6284
2019-08-30 03:42:58.177,7646.576
2019-08-30 03:43:21.542,7647.5244
2019-08-30 03:43:33.218,7646.576
2019-08-30 03:43:44.894,7647.5244
2019-08-30 03:43:56.574,7646.576
2019-08-30 03:44:08.257,7646.576
2019-08-30 03:44:19.940,7647.525
2019-08-30 03:44:31.621,7647.525
2019-08-30 03:45:18.353,7647.525
2019-08-30 03:45:30.034,7645.6284
2019-08-30 03:45:53.404,7646.576
2019-08-30 03:45:53.407,7646.576
2019-08-30 03:46:05.089,7647.525
2019-08-30 03:46:16.773,7646.576
2019-08-30 03:46:28.452,7644.6807
2019-08-30 03:46:51.812,7646.5767
2019-08-30 03:46:51.815,7646.5767
2019-08-30 03:47:03.500,7644.6807
2019-08-30 03:47:38.552,7646.5767
2019-08-30 03:47:50.242,7645.629
2019-08-30 03:48:01.929,7646.577
2019-08-30 03:48:13.616,7646.577
2019-08-30 03:48:25.300,7645.6294
2019-08-30 03:48:36.993,7647.526
2019-08-30 03:49:00.366,7644.6816
2019-08-30 03:49:12.054,7644.681
2019-08-30 03:49:35.413,7648.474
2019-08-30 03:49:58.779,7647.5264
2019-08-30 03:50:33.833,7646.5776
2019-08-30 03:50:33.836,7646.5776
2019-08-30 03:50:45.518,7647.526
2019-08-30 03:50:57.205,7644.6816
2019-08-30 03:51:08.884,7644.681
2019-08-30 03:51:08.887,7644.681
2019-08-30 03:51:20.565,7648.474
2019-08-30 03:51:20.568,7648.474
2019-08-30 03:51:32.257,7645.63
2019-08-30 03:51:43.943,7645.63
2019-08-30 03:51:55.631,7645.6294
2019-08-30 03:52:07.320,7645.6294
2019-08-30 03:52:18.994,7642.785
2019-08-30 03:52:30.675,7647.5264
2019-08-30 03:52:54.045,7643.7334
2019-08-30 03:53:05.726,7645.63
2019-08-30 03:53:29.095,7646.5776
2019-08-30 03:53:40.777,7643.7334
2019-08-30 03:54:15.820,7644.6816
2019-08-30 03:54:27.507,7645.63
2019-08-30 03:54:39.194,7644.681
2019-08-30 03:54:50.883,7644.6816
2019-08-30 03:55:02.568,7644.6816
2019-08-30 03:55:14.247,7644.6816
2019-08-30 03:55:25.927,7646.577
2019-08-30 03:55:37.610,7645.63
2019-08-30 03:55:49.297,7645.6294
2019-08-30 03:56:12.651,7644.681
2019-08-30 03:56:24.333,7644.681
2019-08-30 03:56:36.022,7644.681
2019-08-30 03:56:47.706,7646.577
2019-08-30 03:56:47.709,7646.577
2019-08-30 03:56:59.397,7646.5767
2019-08-30 03:57:22.774,7645.629
2019-08-30 03:57:57.835,7645.629
2019-08-30 03:58:21.194,7644.68
2019-08-30 03:58:32.870,7645.6284
2019-08-30 03:58:32.873,7645.6284
2019-08-30 03:58:44.550,7644.681
2019-08-30 03:58:56.229,7644.6807
2019-08-30 03:59:54.642,7644.68
2019-08-30 04:00:06.327,7643.732
2019-08-30 04:00:06.330,7643.732
2019-08-30 04:00:18.013,7645.6284
2019-08-30 04:00:41.375,7643.7324
2019-08-30 04:01:16.391,7645.6284
2019-08-30 04:01:28.063,7644.68
2019-08-30 04:01:39.739,7645.6284
2019-08-30 04:01:51.422,7644.68
2019-08-30 04:02:03.098,7644.68
2019-08-30 04:02:03.101,7644.68
2019-08-30 04:02:14.783,7645.6284
2019-08-30 04:02:26.464,7645.6284
2019-08-30 04:02:38.142,7642.7837
2019-08-30 04:02:49.823,7644.68
2019-08-30 04:03:01.503,7644.68
2019-08-30 04:03:13.187,7645.6284
2019-08-30 04:03:13.190,7645.6284
2019-08-30 04:03:24.873,7643.732
2019-08-30 04:03:36.559,7644.68
2019-08-30 04:03:48.243,7642.7837
2019-08-30 04:03:59.919,7646.576
2019-08-30 04:03:59.922,7646.576
2019-08-30 04:04:11.595,7645.6284
2019-08-30 04:04:23.277,7643.732
2019-08-30 04:04:34.960,7643.732
2019-08-30 04:04:46.632,7644.68
2019-08-30 04:04:46.635,7644.68
2019-08-30 04:05:21.677,7643.732
2019-08-30 04:05:45.040,7643.732
2019-08-30 04:06:20.093,7644.68
2019-08-30 04:06:31.779,7645.6284
2019-08-30 04:06:43.468,7642.7837
2019-08-30 04:06:55.145,7643.732
2019-08-30 04:07:06.826,7644.68
2019-08-30 04:07:18.504,7644.68
2019-08-30 04:07:30.187,7644.68
2019-08-30 04:07:41.868,7645.6284
2019-08-30 04:07:53.550,7646.576
2019-08-30 04:08:16.919,7644.68
2019-08-30 04:08:28.606,7645.6284
2019-08-30 04:08:40.296,7643.7324
2019-08-30 04:08:40.299,7643.7324
2019-08-30 04:08:51.984,7644.68
2019-08-30 04:09:03.675,7644.6807
2019-08-30 04:09:38.739,7643.732
2019-08-30 04:09:50.421,7643.732
2019-08-30 04:10:02.102,7645.6284
2019-08-30 04:10:25.473,7644.68
2019-08-30 04:10:37.154,7643.732
2019-08-30 04:10:37.157,7643.732
2019-08-30 04:10:48.841,7644.68
2019-08-30 04:11:00.527,7645.6284
2019-08-30 04:11:12.210,7645.6284
2019-08-30 04:11:23.898,7644.6807
2019-08-30 04:11:47.266,7645.6284
2019-08-30 04:11:58.955,7643.732
2019-08-30 04:11:58.960,7643.732
2019-08-30 04:12:22.335,7644.6807
2019-08-30 04:12:34.025,7644.68
2019-08-30 04:12:45.705,7644.6807
2019-08-30 04:13:09.056,7644.68
2019-08-30 04:13:20.727,7644.6807
2019-08-30 04:13:32.396,7645.629
2019-08-30 04:13:44.067,7643.7324
2019-08-30 04:13:44.145,7643.7324
2019-08-30 04:13:44.149,7643.7324
2019-08-30 04:13:55.834,7643.7324
2019-08-30 04:14:30.877,7644.6807
2019-08-30 04:14:30.880,7644.6807
2019-08-30 04:14:42.559,7642.7847
2019-08-30 04:14:42.562,7642.7847
2019-08-30 04:15:05.931,7644.6807
2019-08-30 04:15:52.658,7644.681
2019-08-30 04:16:04.346,7644.681
2019-08-30 04:16:16.027,7646.5776
2019-08-30 04:16:27.708,7642.7847
2019-08-30 04:17:02.762,7643.733
2019-08-30 04:17:14.452,7644.681
2019-08-30 04:17:26.140,7643.733
2019-08-30 04:17:37.827,7643.733
2019-08-30 04:17:49.517,7644.681
2019-08-30 04:18:01.208,7644.6816
2019-08-30 04:18:12.893,7644.6807
2019-08-30 04:18:24.573,7640.888
2019-08-30 04:18:36.247,7641.836
2019-08-30 04:18:47.929,7641.836
2019-08-30 04:18:59.612,7643.733
2019-08-30 04:18:59.617,7643.733
2019-08-30 04:19:11.291,7642.7847
2019-08-30 04:19:34.663,7643.733
2019-08-30 04:19:34.666,7643.733
2019-08-30 04:19:46.350,7644.681
2019-08-30 04:19:46.355,7644.681
2019-08-30 04:19:58.031,7642.7847
2019-08-30 04:20:09.719,7644.6816
2019-08-30 04:20:21.402,7642.785
2019-08-30 04:20:21.405,7642.785
2019-08-30 04:20:33.092,7642.7847
2019-08-30 04:20:44.783,7643.7324
2019-08-30 04:20:44.786,7643.7324
2019-08-30 04:21:19.838,7642.7847
2019-08-30 04:21:31.513,7644.681
2019-08-30 04:21:43.196,7645.6294
2019-08-30 04:21:54.881,7643.733
2019-08-30 04:22:06.562,7643.733
2019-08-30 04:22:18.240,7643.7324
2019-08-30 04:22:18.245,7643.7324
2019-08-30 04:22:29.932,7641.8354
2019-08-30 04:22:41.615,7643.733
2019-08-30 04:22:53.295,7642.784
2019-08-30 04:23:04.980,7642.7847
2019-08-30 04:23:04.983,7642.7847
2019-08-30 04:23:16.663,7644.681
2019-08-30 04:23:40.038,7643.7324
2019-08-30 04:23:51.728,7641.836
2019-08-30 04:24:15.092,7644.6807
2019-08-30 04:24:15.095,7644.6807
2019-08-30 04:24:26.772,7642.7847
2019-08-30 04:24:38.455,7642.7847
2019-08-30 04:24:38.458,7642.7847
2019-08-30 04:24:50.146,7641.835
2019-08-30 04:25:01.830,7643.7324
2019-08-30 04:25:13.516,7643.733
2019-08-30 04:25:36.883,7640.8877
2019-08-30 04:26:11.931,7643.7324
2019-08-30 04:26:35.305,7641.836
2019-08-30 04:26:46.995,7641.8354
2019-08-30 04:26:58.680,7642.7837
2019-08-30 04:27:10.357,7641.8354
2019-08-30 04:27:10.362,7641.8354
2019-08-30 04:27:22.031,7642.784
2019-08-30 04:27:33.712,7642.7837
2019-08-30 04:27:57.074,7643.732
2019-08-30 04:28:08.756,7641.8354
2019-08-30 04:28:32.126,7641.8354
2019-08-30 04:28:43.808,7640.887
2019-08-30 04:29:07.174,7639.9395
2019-08-30 04:29:18.866,7642.784
2019-08-30 04:29:18.869,7642.784
2019-08-30 04:29:30.557,7640.8877
2019-08-30 04:29:53.926,7640.887
2019-08-30 04:30:05.607,7640.8877
2019-08-30 04:30:17.289,7641.8354
2019-08-30 04:30:28.971,7641.836
2019-08-30 04:31:04.022,7639.94
2019-08-30 04:31:27.398,7640.8887
2019-08-30 04:31:27.403,7640.8887
2019-08-30 04:31:39.081,7640.8887
2019-08-30 04:31:39.084,7640.8887
2019-08-30 04:31:50.770,7639.94
2019-08-30 04:32:14.146,7641.8364
2019-08-30 04:32:37.523,7639.9404
2019-08-30 04:32:49.208,7639.9404
2019-08-30 04:33:00.890,7639.9404
2019-08-30 04:33:12.567,7639.9404
2019-08-30 04:33:24.238,7640.8887
2019-08-30 04:33:24.241,7640.8887
2019-08-30 04:33:35.923,7640.8887
2019-08-30 04:33:47.610,7639.9404
2019-08-30 04:33:59.297,7639.9404
2019-08-30 04:34:10.983,7640.8887
2019-08-30 04:34:34.353,7638.992
2019-08-30 04:34:46.042,7637.0957
2019-08-30 04:34:57.726,7638.9927
2019-08-30 04:34:57.731,7638.9927
2019-08-30 04:35:09.414,7639.9404
2019-08-30 04:35:21.100,7638.992
2019-08-30 04:35:32.785,7639.941
2019-08-30 04:35:44.475,7638.992
2019-08-30 04:35:56.157,7639.941
2019-08-30 04:36:07.839,7637.096
2019-08-30 04:36:07.842,7637.096
2019-08-30 04:36:19.526,7638.0444
2019-08-30 04:36:19.529,7638.0444
2019-08-30 04:36:54.584,7638.9927
2019-08-30 04:37:06.270,7640.889
2019-08-30 04:37:17.962,7637.096
2019-08-30 04:37:29.646,7638.0444
2019-08-30 04:37:53.018,7638.9927
2019-08-30 04:38:04.715,7638.9927
2019-08-30 04:38:16.402,7638.0444
2019-08-30 04:38:28.097,7636.148
2019-08-30 04:38:39.784,7638.9927
2019-08-30 04:38:51.466,7638.0444
2019-08-30 04:39:03.147,7637.096
2019-08-30 04:39:26.520,7637.096
2019-08-30 04:39:38.204,7638.9927
2019-08-30 04:39:38.207,7638.9927
2019-08-30 04:39:49.889,7638.0444
2019-08-30 04:40:01.580,7637.096
2019-08-30 04:40:24.954,7637.0967
2019-08-30 04:40:36.648,7638.045
2019-08-30 04:41:00.016,7638.045
2019-08-30 04:41:11.705,7635.2007
2019-08-30 04:41:11.710,7635.2007
2019-08-30 04:41:23.399,7637.0967
2019-08-30 04:41:35.081,7635.201
2019-08-30 04:41:46.755,7637.0967
2019-08-30 04:42:21.803,7636.149
2019-08-30 04:42:33.487,7636.149
2019-08-30 04:42:45.173,7637.097
2019-08-30 04:43:08.553,7635.201
2019-08-30 04:43:20.242,7636.149
2019-08-30 04:43:43.617,7637.097
2019-08-30 04:44:07.011,7636.149
2019-08-30 04:44:18.700,7636.149
2019-08-30 04:44:30.388,7636.149
2019-08-30 04:44:42.066,7637.097
2019-08-30 04:44:53.745,7635.201
2019-08-30 04:45:05.419,7635.201
2019-08-30 04:45:17.098,7637.097
2019-08-30 04:45:40.463,7634.2524
2019-08-30 04:45:52.153,7636.149
2019-08-30 04:45:52.156,7636.149
2019-08-30 04:46:03.840,7636.149
2019-08-30 04:46:15.523,7636.149
2019-08-30 04:46:15.526,7636.149
2019-08-30 04:46:38.893,7635.201
2019-08-30 04:46:50.582,7634.2524
2019-08-30 04:47:02.273,7636.149
2019-08-30 04:47:02.276,7636.149
2019-08-30 04:47:13.960,7637.097
2019-08-30 04:47:25.641,7634.2524
2019-08-30 04:47:37.316,7637.097
2019-08-30 04:48:12.356,7635.201
2019-08-30 04:48:35.720,7634.2524
2019-08-30 04:48:47.405,7634.2524
2019-08-30 04:49:45.822,7635.201
2019-08-30 04:49:57.516,7635.2017
2019-08-30 04:50:44.249,7633.305
2019-08-30 04:50:55.932,7635.2017
2019-08-30 04:51:19.309,7632.3564
2019-08-30 04:51:31.001,7634.253
2019-08-30 04:51:54.370,7633.3057
2019-08-30 04:52:06.051,7635.202
2019-08-30 04:52:17.740,7634.2534
2019-08-30 04:52:17.743,7634.2534
2019-08-30 04:52:41.125,7634.253
2019-08-30 04:53:04.515,7633.306
2019-08-30 04:53:04.518,7633.306
2019-08-30 04:53:16.204,7632.357
2019-08-30 04:53:27.893,7633.306
2019-08-30 04:53:39.577,7632.3574
2019-08-30 04:53:39.580,7632.3574
2019-08-30 04:53:51.270,7632.3574
2019-08-30 04:54:02.957,7633.306
2019-08-30 04:54:14.645,7632.3574
2019-08-30 04:54:26.334,7633.306
2019-08-30 04:54:26.337,7633.306
2019-08-30 04:54:38.031,7632.3574
2019-08-30 04:54:49.715,7634.254
2019-08-30 04:54:49.718,7634.254
2019-08-30 04:55:01.394,7633.306
2019-08-30 04:55:13.078,7631.409
2019-08-30 04:55:13.083,7631.409
2019-08-30 04:55:24.769,7630.4614
2019-08-30 04:55:36.460,7631.409
2019-08-30 04:55:48.156,7633.306
2019-08-30 04:56:11.544,7633.306
2019-08-30 04:56:23.233,7634.254
2019-08-30 04:56:46.616,7631.409
2019-08-30 04:57:10.001,7632.358
2019-08-30 04:57:21.692,7632.3574
2019-08-30 04:57:33.385,7632.3574
2019-08-30 04:57:56.768,7629.5127
2019-08-30 04:57:56.771,7629.5127
2019-08-30 04:58:20.154,7632.3574
2019-08-30 04:58:55.250,7632.3574
2019-08-30 04:59:06.944,7633.306
2019-08-30 04:59:06.947,7633.306
2019-08-30 04:59:42.010,7632.3574
2019-08-30 05:00:05.384,7631.409
2019-08-30 05:00:28.760,7632.3574
2019-08-30 05:00:40.447,7632.3574
2019-08-30 05:01:03.813,7631.409
2019-08-30 05:01:15.500,7631.409
2019-08-30 05:01:15.504,7631.409
2019-08-30 05:01:27.187,7631.409
2019-08-30 05:01:38.877,7632.3574
2019-08-30 05:01:50.573,7632.3574
2019-08-30 05:01:50.578,7632.3574
2019-08-30 05:02:02.263,7633.306
2019-08-30 05:02:13.950,7631.409
2019-08-30 05:02:13.953,7631.409
2019-08-30 05:02:25.636,7633.306
2019-08-30 05:02:25.639,7633.306
2019-08-30 05:02:37.322,7631.409
2019-08-30 05:02:49.009,7630.4614
2019-08-30 05:03:12.377,7632.3574
2019-08-30 05:03:24.069,7631.409
2019-08-30 05:03:24.072,7631.409
2019-08-30 05:03:35.760,7630.461
2019-08-30 05:03:59.134,7631.409
2019-08-30 05:04:10.826,7632.3574
2019-08-30 05:04:22.520,7632.3574
2019-08-30 05:04:22.523,7632.3574
2019-08-30 05:04:34.216,7633.306
2019-08-30 05:04:57.611,7631.409
2019-08-30 05:05:20.984,7631.409
2019-08-30 05:05:32.680,7632.3574
2019-08-30 05:05:44.370,7633.306
2019-08-30 05:05:56.062,7632.3574
2019-08-30 05:06:19.450,7633.306
2019-08-30 05:06:31.143,7632.3574
2019-08-30 05:06:54.526,7632.3574
2019-08-30 05:07:06.219,7632.3574
2019-08-30 05:07:17.917,7632.3574
2019-08-30 05:07:17.920,7632.3574
2019-08-30 05:07:29.615,7630.4614
2019-08-30 05:07:53.001,7631.409
2019-08-30 05:08:04.691,7631.409
2019-08-30 05:08:28.068,7631.409
2019-08-30 05:08:28.071,7631.409
2019-08-30 05:08:51.452,7631.409
2019-08-30 05:09:03.143,7631.409
2019-08-30 05:09:14.840,7629.5127
2019-08-30 05:09:38.224,7629.5127
2019-08-30 05:09:49.919,7632.3574
2019-08-30 05:09:49.922,7632.3574
2019-08-30 05:10:13.316,7630.4614
2019-08-30 05:10:25.016,7630.4614
2019-08-30 05:10:36.708,7630.4614
2019-08-30 05:10:36.710,7630.4614
2019-08-30 05:11:00.092,7631.409
2019-08-30 05:11:11.780,7629.5127
2019-08-30 05:11:23.469,7630.4614
2019-08-30 05:11:35.154,7630.4614
2019-08-30 05:11:46.843,7629.5127
2019-08-30 05:11:58.532,7629.5127
2019-08-30 05:12:10.224,7631.409
2019-08-30 05:12:21.914,7629.5127
2019-08-30 05:12:45.294,7629.5127
2019-08-30 05:13:08.690,7629.5127
2019-08-30 05:13:20.390,7630.4614
2019-08-30 05:13:32.082,7629.5127
2019-08-30 05:13:55.468,7628.565
2019-08-30 05:14:07.159,7629.513
2019-08-30 05:14:18.846,7631.409
2019-08-30 05:14:30.540,7628.565
2019-08-30 05:14:42.229,7630.462
2019-08-30 05:14:53.917,7629.5127
2019-08-30 05:15:17.309,7629.5127
2019-08-30 05:15:40.695,7629.5127
2019-08-30 05:15:52.384,7629.5127
2019-08-30 05:16:04.086,7630.4614
2019-08-30 05:16:15.787,7628.565
2019-08-30 05:16:27.480,7629.5127
2019-08-30 05:16:39.172,7629.5127
2019-08-30 05:16:50.863,7628.565
2019-08-30 05:16:50.866,7628.565
2019-08-30 05:17:02.554,7629.5127
2019-08-30 05:17:14.240,7628.565
2019-08-30 05:17:25.932,7628.565
2019-08-30 05:17:25.935,7628.565
2019-08-30 05:17:37.618,7628.565
2019-08-30 05:17:49.305,7626.6685
2019-08-30 05:18:00.992,7628.565
2019-08-30 05:18:12.683,7627.616
2019-08-30 05:18:12.686,7627.616
2019-08-30 05:18:36.061,7628.565
2019-08-30 05:18:47.748,7631.409
2019-08-30 05:19:11.133,7627.616
2019-08-30 05:19:11.136,7627.616
2019-08-30 05:19:22.827,7629.5127
2019-08-30 05:19:34.511,7629.5127
2019-08-30 05:19:46.195,7630.4614
2019-08-30 05:19:57.882,7627.616
2019-08-30 05:20:21.263,7630.4614
2019-08-30 05:20:32.952,7628.565
2019-08-30 05:20:56.336,7627.616
2019-08-30 05:20:56.338,7627.616
2019-08-30 05:21:19.716,7628.5654
2019-08-30 05:21:31.413,7626.6685
2019-08-30 05:21:43.111,7628.565
2019-08-30 05:21:54.811,7628.565
2019-08-30 05:21:54.814,7628.565
2019-08-30 05:22:06.514,7628.565
2019-08-30 05:22:18.214,7628.565
2019-08-30 05:22:29.905,7627.616
2019-08-30 05:22:29.908,7627.616
2019-08-30 05:22:41.593,7626.6685
2019-08-30 05:22:41.596,7626.6685
2019-08-30 05:22:53.287,7626.6685
2019-08-30 05:23:04.974,7628.5654
2019-08-30 05:23:28.354,7627.616
2019-08-30 05:23:40.049,7628.5654
2019-08-30 05:23:51.748,7627.6167
2019-08-30 05:24:03.444,7628.565
2019-08-30 05:24:03.449,7628.565
2019-08-30 05:24:38.517,7626.6685
2019-08-30 05:24:50.214,7626.6685
2019-08-30 05:24:50.217,7626.6685
2019-08-30 05:25:01.913,7627.616
2019-08-30 05:25:25.306,7626.6685
2019-08-30 05:25:36.993,7627.6167
2019-08-30 05:26:00.367,7627.616
2019-08-30 05:26:12.058,7627.616
2019-08-30 05:26:12.063,7627.616
2019-08-30 05:26:23.746,7627.616
2019-08-30 05:26:35.438,7626.6685
2019-08-30 05:26:47.134,7627.616
2019-08-30 05:26:47.139,7627.616
2019-08-30 05:26:58.833,7628.565
2019-08-30 05:27:10.520,7626.669
2019-08-30 05:27:33.906,7625.72
2019-08-30 05:27:57.304,7626.669
2019-08-30 05:28:08.997,7626.6685
2019-08-30 05:28:09.002,7626.6685
2019-08-30 05:28:44.059,7627.616
2019-08-30 05:28:55.746,7625.7207
2019-08-30 05:29:19.130,7626.669
2019-08-30 05:29:30.824,7626.669
2019-08-30 05:29:42.524,7627.616
2019-08-30 05:29:54.216,7625.72
2019-08-30 05:30:05.903,7626.669
2019-08-30 05:30:17.591,7625.7207
2019-08-30 05:30:29.280,7623.824
2019-08-30 05:30:40.980,7627.6167
2019-08-30 05:30:52.677,7624.772
2019-08-30 05:31:04.374,7625.7207
2019-08-30 05:31:16.068,7627.6167
2019-08-30 05:31:27.759,7623.824
2019-08-30 05:31:39.442,7626.669
2019-08-30 05:31:51.119,7626.669
2019-08-30 05:32:02.806,7625.7207
2019-08-30 05:32:14.495,7625.7207
2019-08-30 05:32:37.871,7625.7207
2019-08-30 05:32:37.874,7625.7207
2019-08-30 05:32:49.562,7624.772
2019-08-30 05:33:12.937,7625.7207
2019-08-30 05:33:24.628,7626.669
2019-08-30 05:33:36.324,7624.772
2019-08-30 05:33:48.020,7625.7207
2019-08-30 05:34:11.409,7625.7207
2019-08-30 05:34:23.097,7624.772
2019-08-30 05:34:23.100,7624.772
2019-08-30 05:34:46.483,7626.6694
2019-08-30 05:34:58.172,7625.721
2019-08-30 05:35:09.864,7625.721
2019-08-30 05:35:33.251,7624.7725
2019-08-30 05:35:44.945,7624.7725
2019-08-30 05:36:08.334,7625.721
2019-08-30 05:36:43.423,7625.721
2019-08-30 05:36:55.117,7624.772
2019-08-30 05:37:18.503,7622.8755
2019-08-30 05:37:53.581,7624.7725
2019-08-30 05:38:16.950,7625.7217
2019-08-30 05:38:16.953,7625.7217
2019-08-30 05:38:40.338,7624.7725
2019-08-30 05:38:52.024,7624.7725
2019-08-30 05:39:15.401,7622.8765
2019-08-30 05:39:27.099,7623.8247
2019-08-30 05:39:38.791,7624.773
2019-08-30 05:40:02.176,7624.773
2019-08-30 05:40:13.862,7624.773
2019-08-30 05:40:25.549,7622.876
2019-08-30 05:40:48.925,7624.773
2019-08-30 05:41:00.614,7623.825
2019-08-30 05:41:35.705,7623.8247
2019-08-30 05:41:47.388,7622.8765
2019-08-30 05:41:59.078,7622.8765
2019-08-30 05:42:10.766,7622.8765
2019-08-30 05:42:10.769,7622.8765
2019-08-30 05:42:22.469,7624.773
2019-08-30 05:42:34.171,7621.9287
2019-08-30 05:42:45.864,7621.9287
2019-08-30 05:42:57.560,7622.8765
2019-08-30 05:43:20.935,7624.773
2019-08-30 05:43:32.627,7623.825
2019-08-30 05:43:44.320,7622.8765
2019-08-30 05:43:56.013,7621.9287
2019-08-30 05:44:07.706,7622.8765
2019-08-30 05:44:19.403,7623.825
2019-08-30 05:44:42.793,7624.773
2019-08-30 05:45:06.168,7622.8765
2019-08-30 05:45:17.861,7623.825
2019-08-30 05:45:29.555,7624.773
2019-08-30 05:45:41.252,7621.9287
2019-08-30 05:45:52.935,7622.8765
2019-08-30 05:46:16.305,7622.8765
2019-08-30 05:46:27.992,7620.9805
2019-08-30 05:46:51.373,7622.8765
2019-08-30 05:47:03.061,7621.9287
2019-08-30 05:47:26.449,7620.032
2019-08-30 05:47:49.824,7621.9287
2019-08-30 05:48:01.513,7621.9287
2019-08-30 05:48:24.903,7620.9805
2019-08-30 05:48:36.598,7622.8765
2019-08-30 05:48:36.601,7622.8765
2019-08-30 05:48:48.296,7621.9287
2019-08-30 05:48:59.990,7620.9805
2019-08-30 05:49:35.045,7620.981
2019-08-30 05:49:46.728,7622.8765
2019-08-30 05:49:58.416,7620.032
2019-08-30 05:50:10.111,7621.9287
2019-08-30 05:50:21.809,7621.9287
2019-08-30 05:50:33.495,7620.032
2019-08-30 05:51:08.573,7621.9287
2019-08-30 05:51:20.267,7621.929
2019-08-30 05:51:43.657,7620.0327
2019-08-30 05:51:43.660,7620.0327
2019-08-30 05:51:55.349,7621.9287
2019-08-30 05:52:07.035,7620.9805
2019-08-30 05:52:18.730,7621.9287
2019-08-30 05:52:30.426,7620.032
2019-08-30 05:52:30.429,7620.032
2019-08-30 05:52:42.112,7620.032
2019-08-30 05:53:28.898,7620.0327
2019-08-30 05:53:52.288,7620.981
2019-08-30 05:54:03.990,7621.9297
2019-08-30 05:54:15.689,7620.0327
2019-08-30 05:54:27.384,7620.9805
2019-08-30 05:54:27.387,7620.9805
2019-08-30 05:54:39.080,7620.0327
2019-08-30 05:54:50.765,7620.0327
2019-08-30 05:54:50.768,7620.0327
2019-08-30 05:55:02.452,7619.0845
2019-08-30 05:55:14.139,7620.0327
2019-08-30 05:55:37.520,7620.032
2019-08-30 05:56:00.903,7620.0327
2019-08-30 05:56:12.598,7620.0327
2019-08-30 05:56:24.283,7620.0327
2019-08-30 05:56:35.980,7620.0327
2019-08-30 05:56:47.665,7620.9814
2019-08-30 05:56:59.361,7620.033
2019-08-30 05:56:59.364,7620.033
2019-08-30 05:57:11.058,7619.0845
2019-08-30 05:57:34.448,7619.084
2019-08-30 05:57:46.136,7620.032
2019-08-30 05:57:57.824,7620.9814
2019-08-30 05:57:57.827,7620.9814
2019-08-30 05:58:21.210,7620.9814
2019-08-30 05:58:32.899,7620.981
2019-08-30 05:58:32.902,7620.981
2019-08-30 05:58:56.281,7619.084
2019-08-30 05:58:56.284,7619.084
2019-08-30 05:59:07.970,7618.1357
2019-08-30 05:59:19.662,7620.0327
2019-08-30 05:59:19.665,7620.0327
2019-08-30 06:00:18.156,7619.0845
2019-08-30 06:00:29.844,7619.085
2019-08-30 06:00:53.220,7617.188
2019-08-30 06:01:04.904,7619.085
2019-08-30 06:01:16.585,7618.136
2019-08-30 06:01:28.273,7619.0845
2019-08-30 06:01:39.957,7617.1885
2019-08-30 06:01:51.658,7619.085
2019-08-30 06:02:03.347,7617.1885
2019-08-30 06:02:03.350,7617.1885
2019-08-30 06:02:15.037,7619.085
2019-08-30 06:02:26.725,7619.085
2019-08-30 06:02:38.419,7618.1357
2019-08-30 06:02:50.116,7619.085
2019-08-30 06:02:50.119,7619.085
2019-08-30 06:03:01.815,7618.1357
2019-08-30 06:03:01.818,7618.1357
2019-08-30 06:03:13.518,7617.1885
2019-08-30 06:03:25.214,7618.136
2019-08-30 06:03:36.909,7618.136
2019-08-30 06:03:48.599,7618.136
2019-08-30 06:04:00.294,7618.136
2019-08-30 06:04:11.989,7617.1885
2019-08-30 06:04:23.679,7617.1885
2019-08-30 06:04:23.682,7617.1885
2019-08-30 06:04:47.065,7617.1885
2019-08-30 06:04:58.764,7617.1885
2019-08-30 06:05:10.458,7617.1885
2019-08-30 06:05:22.153,7617.1885
2019-08-30 06:05:33.847,7616.24
2019-08-30 06:05:33.852,7616.24
2019-08-30 06:05:57.257,7617.1885
2019-08-30 06:06:20.662,7616.24
2019-08-30 06:06:32.354,7616.2407
2019-08-30 06:06:44.048,7617.1885
2019-08-30 06:06:55.745,7618.136
2019-08-30 06:07:07.441,7616.24
2019-08-30 06:07:30.827,7614.3438
2019-08-30 06:07:42.526,7615.2925
2019-08-30 06:07:42.528,7615.2925
2019-08-30 06:07:54.226,7617.189
2019-08-30 06:07:54.229,7617.189
2019-08-30 06:08:05.923,7614.344
2019-08-30 06:08:17.623,7616.2407
2019-08-30 06:08:29.322,7615.2925
2019-08-30 06:08:41.026,7616.2407
2019-08-30 06:08:52.727,7615.2925
2019-08-30 06:09:04.424,7614.344
2019-08-30 06:09:16.113,7614.344
2019-08-30 06:09:16.116,7614.344
2019-08-30 06:09:27.804,7615.2925
2019-08-30 06:09:51.185,7615.2925
2019-08-30 06:10:02.877,7615.2925
2019-08-30 06:10:14.570,7618.1367
2019-08-30 06:10:26.265,7616.24
2019-08-30 06:10:37.958,7615.2925
2019-08-30 06:10:37.961,7615.2925
2019-08-30 06:10:49.650,7616.2407
2019-08-30 06:11:01.346,7616.2407
2019-08-30 06:11:13.046,7614.344
